tic	at
LUK	6762.3640
LUK	9350.2980
LUK	9263.1890
LUK	9349.1180
LUK	47866.7810

STSC	25.2050
STSC	0.0090
COBO
COBO
FGMGQ	14.1510
FGMGQ	16.2280
FGMGQ	16.6460
FGMGQ	105.4480
FGMGQ	75.0910
STEN	18.2250
LLY	29212.6000
LLY	27460.9000
LLY	31001.4000
LLY	33659.8000
LLY	34398.9000
LLY	35248.7000
LB	6972.0000
LB	7173.0000
LB	6451.0000
LB	6108.0000
LB	6019.0000
LB	7198.0000
LECO	1718.8050
LECO	1705.2920
LECO	1783.7880
LECO	1976.7760
LECO	2089.8630
LECO	2151.8670
LNC	163136.0000
LNC	163136.0000
LNC	177433.0000
LNC	177433.0000
LNC	193824.0000
LNC	193824.0000
LNC	202906.0000
LNC	202906.0000
LNC	218869.0000
LNC	218869.0000
LNC	236945.0000
LNC	236945.0000
KATE	1905.4520
KATE	1605.9030
KATE	1257.6590
KATE	950.0040
KATE	902.5230
KATE	977.5110
LBLCF	13985.0000
LBLCF	14991.0000
LBLCF	15919.0000
LBLCF	17428.0000
LBLCF	17961.0000
LBLCF	20759.0000
LMT	33439.0000
LMT	35111.0000
LMT	35067.0000
LMT	37908.0000
LMT	38657.0000
LMT	36188.0000
L	69857.0000
L	69857.0000
L	74070.0000
L	74070.0000
L	76277.0000
L	76277.0000
L	75375.0000
L	75375.0000
L	80021.0000
L	80021.0000
L	79939.0000
L	79939.0000
RRC	5562.5430
RRC	5395.8810
RRC	5498.5860
RRC	5845.4700
RRC	6728.7350
RRC	7299.0860
FAC	473.2300
FAC	473.2300
FAC	358.9560
FAC	358.9560
FAC	356.3420
FAC	356.3420
FAC	296.2940
FAC	296.2940
FAC	262.3030
FAC	262.3030
FAC	273.7070
FAC	273.7070
CFS	201.7360
CFS	165.2850
LPX	2188.7000
LPX	2247.4000
LPX	2410.6000
LPX	2139.9000
LPX	2331.0000
LPX	2493.3000
ETR2	6685.1680
ETR2	6755.1910
ETR2	7488.4230
ETR2	8063.8670
ETR2	9074.0840
ETR2	9450.3930
LOW	32686.0000
LOW	33005.0000
LOW	33699.0000
LOW	33559.0000
LOW	32666.0000
LOW	32732.0000
LZ	4150.5000
LZ	4770.0000
LZ	4967.0000
LUB	226.5210
LUB	194.3650
LUB	242.3430
LUB	228.0200
LUB	231.0170
LUB	250.3050
LUFK	530.7180
LUFK	541.5900
LUFK	621.0780
LUFK	1096.7050
LUFK	1435.2190
CYBI	91.3010
CYBI	88.6350
CYBI	85.4140
CYBI	84.6430
LDL	237.6880
LDL	224.9520
LDL	231.8880
LDL	235.1850
LDL	251.9160
LDL	274.6850
LGL	22.3650
LGL	18.5680
LGL	23.7250
LGL	32.4210
LGL	29.5930
LGL	21.2630
FMFN	4.6780
MDC	2474.9380
MDC	2429.3080
MDC	2547.7690
MDC	1858.7250
MDC	1945.4410
MDC	2595.4490
MDU	6587.8450
MDU	5990.9520
MDU	6303.5490
MDU	6556.1250
MDU	6682.4910
MDU	7061.3320
MAXX	400.3000
MAXX	323.7000
MAXX	265.1000
MAXX	206.9000
MAXX	184.7000
MAXX	177.1000
MTSC	399.1570
MTSC	386.9140
MTSC	346.4050
MTSC	427.8590
MTSC	409.4380
MTSC	451.2770
MSCS	444.9430
PALDF	146.9040
PALDF	219.2110
PALDF	348.3470
PALDF	416.0450
PALDF	471.2320
PALDF	525.7950
MGEE	1268.2750
MGEE	1281.8850
MGEE	1317.8930
MGEE	1458.8820
MGEE	1586.9240
MGEE	1579.0600
MPET	85.2950
MPET	71.7040
MPET	90.7060
MPET	71.5750
MPET	92.5740
MPET	82.2720
MGA	13189.0000
MGA	12303.0000
MGA	13898.0000
MGA	14679.0000
MGA	17109.0000
MGA	17990.0000
MAM	134.5180
MAM	123.2470
MKTAY	3400.4440
MKTAY	3745.6000
MKTAY	4501.0510
MKTAY	4650.6010
MKTAY	4683.2410
MKTAY	5040.9890
3MAMM	0.9380
3MAMM	0.7700
3MAMM	0.7160
MTW	6065.4000
MTW	4278.7000
MTW	4009.3000
MTW	3965.2000
MTW	4057.3000
MTW	3976.6000
ENVE	225.5080
ENVE	222.4830
ENVE	230.1880
ENVE	243.9860
ENVE	268.3040
ENVE	266.8800
MRO	42686.0000
MRO	47052.0000
MRO	50014.0000
MRO	31371.0000
MRO	35306.0000
MRO	35620.0000
MCS	711.5230
MCS	704.4110
MCS	694.4460
MCS	733.0110
MCS	746.6960
MCS	768.9230
MARPS	1.6800
MARPS	1.0530
MARPS	1.1580
MARPS	1.3600
MARPS	1.1870
MARPS	1.0960
HST	11951.0000
HST	11951.0000
HST	12555.0000
HST	12555.0000
HST	12411.0000
HST	12411.0000
HST	13068.0000
HST	13068.0000
HST	12994.0000
HST	12994.0000
HST	12814.0000
HST	12814.0000
MMC	15206.0000
MMC	15337.0000
MMC	15310.0000
MMC	15454.0000
MMC	16288.0000
MMC	16980.0000
MI.1	62336.4180
MI.1	62336.4180
MI.1	57209.9780
MI.1	57209.9780
MI.1	50831.9510
MI.1	50831.9510
MAS	9483.0000
MAS	9175.0000
MAS	8140.0000
MAS	7297.0000
MAS	6875.0000
MAS	6933.0000
CCUR	75.5390
CCUR	57.1350
CCUR	62.0890
CCUR	55.9860
CCUR	50.8730
CCUR	48.4690
IMUN
IMUN	19.1920
3MKEY
VPF	10.0860
VPF	9.5490
VPF	11.0750
MASC	110.0390
MASC	104.0500
MASC	113.9300
MASC	125.0960
MASC	127.1060
PCRFY	64582.1080
PCRFY	89486.6920
PCRFY	94524.7700
PCRFY	80100.1700
PCRFY	57325.9560
PCRFY	50621.4220
MAT	4675.0390
MAT	4780.5550
MAT	5417.7330
MAT	5671.6380
MAT	6526.7850
MAT	6439.6260
MLP	248.2000
MLP	128.0480
MLP	90.4050
MLP	64.0720
MLP	61.4850
MLP	53.7530
MAXC	13.6300
MXWL	102.3130
MXWL	128.8190
MXWL	149.8110
MXWL	156.9360
MXWL	176.4720
MXWL	190.0870
MAYS	57.2830
MAYS	55.7070
MAYS	55.2450
MAYS	56.3410
MAYS	55.3850
MAYS	56.6940
MKC	3220.3000
MKC	3387.8000
MKC	3419.7000
MKC	4087.8000
MKC	4165.4000
MKC	4449.7000
MDR	4601.6930
MDR	4849.1100
MDR	2598.6880
MDR	2992.8140
MDR	3333.6270
MDR	2807.3710
MCD	28461.5000
MCD	30224.9000
MCD	31975.2000
MCD	32989.9000
MCD	35386.5000
MCD	36626.3000
MGRC	784.4970
MGRC	757.9360
MGRC	813.5620
MGRC	918.9290
MGRC	972.4460
MGRC	1019.5570
SPGI	6080.1420
SPGI	6475.2500
SPGI	7046.5610
SPGI	6427.0000
SPGI	7052.0000
SPGI	6061.0000
MCK	25267.0000
MCK	28189.0000
MCK	30886.0000
MCK	33093.0000
MCK	34786.0000
MCK	51759.0000
MCRAA	50.5260
MCRAA	49.7630
MCRAA	51.3480
MCRAA	53.8110
MCRAA	58.4590
MCRAA	64.9090
MKTY	5.5110
MKTY	3.7410
MKTY	3.6010
MKTY	6.4020
MKTY	4.8450
MKTY	4.5340
GENC	110.6230
GENC	105.6010
GENC	107.2270
GENC	104.3750
GENC	110.3120
GENC	116.9480
MHS	17010.9000
MHS	17915.5000
MHS	17097.3000
MHS	16962.8000
INVI	1.0370
INVI	0.6170
INVI	0.5320
INVI	0.5570
MEG.1	1334.2520
MEG.1	1236.0480
MEG.1	1179.9730
MEG.1	1086.0410
MEG.1	773.4210
MDCI	215.1660
MDCI	200.7960
MDCI	304.5050
MDCI	297.1440
MDCI	206.8990
MDCI	203.9440
MDT	23661.0000
MDT	28090.0000
MDT	30424.0000
MDT	33083.0000
MDT	34841.0000
MDT	37943.0000
PSSR	10.3700
PSSR	11.7110
PSSR	13.2790
PSSR	15.1180
PSSR	18.1160
PSSR	18.2800
CVS	60959.9000
CVS	61641.0000
CVS	62169.0000
CVS	64543.0000
CVS	65912.0000
CVS	71526.0000
SVMT	0.2270
SVMT	2.7040
SVMT	2.4570
MENT	1186.4370
MENT	1223.0410
MENT	1427.9780
MENT	1550.6750
MENT	1745.2840
MENT	1904.1090
MRK	47195.7000
MRK	112089.7000
MRK	105781.0000
MRK	105128.0000
MRK	106132.0000
MRK	105645.0000
MDP	2059.6200
MDP	1669.3030
MDP	1727.3160
MDP	1712.8290
MDP	2016.2990
MDP	2140.0590
BAC2	667543.0000
BAC2	667543.0000
BAC2	479195.0000
BAC2	479195.0000
BAC2	621626.0000
BAC2	621626.0000
BAC2	555788.0000
BAC2	555788.0000
BAC2	602928.0000
BAC2	602928.0000
MRM	24.0320
MLAB	29.6140
MLAB	33.6390
MLAB	50.9840
MLAB	50.6960
MLAB	65.9190
MLAB	97.5290
MTR	9.9670
MTR	7.5810
MTR	6.9490
MTR	7.4390
MTR	6.3150
MTR	5.6690
MSB	5.3470
MSB	11.2000
MSB	9.6460
MSB	11.1690
MSB	7.6460
MSB	8.5540
MPR	104.7520
MPR	104.6080
MPR	108.0460
MPR	115.5090
MPR	116.2550
MEI	305.2880
MEI	310.8230
MEI	334.7440
MEI	403.6480
MEI	434.9390
MEI	575.5000
EVI	11.1670
EVI	10.1870
EVI	9.7310
EVI	10.9960
EVI	10.8730
EVI	11.0520
UCAP	262.8850
UCAP	283.2580
UCAP	296.1280
UCAP	230.3060
UCAP	216.7600
UCAP	291.8840
GPU1	2922.4090
GPU1	2946.3200
GPU1	3044.6700
GPU1	2927.5370
GPU1	3049.7430
GPU1	2900.5890
MXC	14.5090
MXC	14.0300
MXC	15.9480
MXC	16.5740
MXC	17.9350
MXC	17.9180
SIEB	45.5790
SIEB	44.0830
SIEB	40.1030
SIEB	34.8230
SIEB	33.4560
SIEB	27.9700
MIK	1625.0000
MIK	1710.0000
MIK	1770.0000
MIK	1822.0000
MIK	1555.0000
MIK	1801.0000
MCRS	1003.0060
MCRS	1024.0860
MCRS	1138.2910
MCRS	1433.0180
MCRS	1566.0200
MCRS	1589.0380
IONN.1	1.4860
MU	13430.0000
MU	11455.0000
MU	14693.0000
MU	14752.0000
MU	14328.0000
MU	19118.0000
MPAD	16.9800
MPAD	18.2080
MPAD	20.6970
MPAD	20.9500
MPAD	21.0540
MPAD	22.9580
MSCC	760.6080
MSCC	811.1300
MSCC	879.8860
MSCC	1470.4730
MSCC	1934.6300
MSCC	1912.6550
MFCO	2.8170
MFCO	2.8330
MFCO	2.9630
MFCO	2.9150
MFCO	2.6000
MFCO	2.4240
ETR6	2945.3900
ETR6	3099.0820
ETR6	3224.0700
ETR6	3245.3650
ETR6	3623.5160
ETR6	3543.9240
ETR	36616.8180
ETR	37364.5970
ETR	38685.2760
ETR	40701.6990
ETR	43202.5020
ETR	43406.4460
MSEX	440.0000
MSEX	458.0860
MSEX	489.1850
MSEX	537.5360
MSEX	561.7260
MSEX	530.3410
MKRS	0.8270
MKRS	0.9870
MKRS	1.3620
MKRS	2.5080
MKRS	2.1130
MKRS	1.6060
MLHR	767.3000
MLHR	770.6000
MLHR	814.4000
MLHR	837.4000
MLHR	946.5000
MLHR	990.9000
MLLS	1.8790
MLLS	2.0290
MLLS	2.0430
MLLS	2.0140
MIL.2	2751.6500
MIL.2	2810.7890
MSA	875.8100
MSA	875.2280
MSA	1197.1880
MSA	1115.0520
MSA	1111.7460
MSA	1234.2700
XCO	4822.3520
XCO	2358.8940
XCO	3477.4200
XCO	3791.5870
XCO	2323.7320
XCO	2408.6280
MMM	25547.0000
MMM	27250.0000
MMM	30156.0000
MMM	31616.0000
MMM	33876.0000
MMM	33550.0000
ALE	2134.8000
ALE	2393.1000
ALE	2609.1000
ALE	2876.0000
ALE	3253.4000
ALE	3476.8000
MSWP	1034.2850
MSWP	1034.2850
MSWP	986.3890
MSWP	986.3890
MSWP	968.2840
MSWP	968.2840
MSWP	936.4870
MSWP	936.4870
ETR4	2528.1430
ETR4	2656.6350
ETR4	2761.6350
ETR4	2943.3940
ETR4	3354.0270
ETR4	3250.3250
SO4	1952.6950
SO4	2072.6810
SO4	2476.3210
SO4	3671.8420
SO4	5373.6210
SO4	5848.2090
3ZARLF	189.5000
3ZARLF	214.7050
3ZARLF	267.6420
MITSY	84487.3030
MITSY	89603.6830
MITSY	103892.2660
MITSY	109353.5130
MITSY	109649.3310
MITSY	111587.8710
MOCO	32.9530
MOCO	30.3270
MOCO	34.3390
MOCO	39.7050
MOCO	57.2200
MOCO	58.7040
MOD	852.1320
MOD	840.2520
MOD	916.9390
MOD	893.4610
MOD	818.8000
MOD	1032.3000
GIVE
GIVE
MOLX	3599.5370
MOLX	2942.1570
MOLX	3236.5780
MOLX	3597.8520
MOLX	3611.5030
MOLX	3586.8540
MCPIQ	95.3550
MCPIQ	97.6660
MCPIQ	481.2490
MCPIQ	1255.1250
MCPIQ	2992.5350
MCPIQ	3006.8020
MCEM	174.7650
MCEM	176.9980
MCEM	174.0990
MCEM	173.6550
MCEM	181.2880
MCEM	174.1060
MNR	389.0780
MNR	389.0780
MNR	394.7750
MNR	394.7750
MNR	454.1190
MNR	454.1190
MNR	476.9870
MNR	476.9870
MNR	574.5080
MNR	574.5080
MNR	617.2410
MNR	617.2410
QDEL	142.8080
QDEL	166.3450
QDEL	214.5930
QDEL	278.8940
QDEL	242.0990
QDEL	271.4850
AYE1	2681.3020
AYE1	2790.4610
AYE1	2724.9130
AYE1	2695.4570
AYE1	2955.3410
AYE1	3918.1150
MTS
MTS
MTS
MTS
MTS
MTS
MOG.A	2227.2470
MOG.A	2634.3170
MOG.A	2712.1340
MOG.A	2842.9670
MOG.A	3105.9070
MOG.A	3237.0950
RT	1124.1960
RT	1064.0290
RT	1187.0260
RT	1173.5370
RT	1043.1830
RT	956.4270
MRFD	52.5620
MRFD	48.9250
MRFD	44.0880
MRFD	52.4260
MRFD	50.5000
VERA	10.5660
VERA	10.3850
VERA	12.8730
VERA	12.5060
VERA	13.2310
MSI	27869.0000
MSI	25603.0000
MSI	25577.0000
MSI	13929.0000
MSI	12679.0000
MSI	11851.0000
STR2	1176.2000
STR2	1223.8000
STR2	1293.4000
STR2	1315.6000
STR2	1365.1000
STR2	1291.7000
STR1	1305.0000
STR1	1339.1000
STR1	1411.3000
STR1	1447.7000
STR1	1579.1000
STR1	1792.4000
MUR	11149.0980
MUR	12756.3590
MUR	14233.2430
MUR	14138.1380
MUR	17522.6430
MUR	17509.4840
INTG	148.1340
INTG	142.3420
INTG	132.1270
INTG	154.3660
INTG	139.8210
INTG	144.6860
MYE	568.9000
MYE	509.9660
MYE	432.3950
MYE	428.7570
MYE	484.8560
MYE	469.4570
MYL	10409.8590
MYL	10801.7340
MYL	11536.8040
MYL	11598.1430
MYL	11931.8970
MYL	15236.3410
BAC	1817943.0000
BAC	1817943.0000
BAC	2223299.0000
BAC	2223299.0000
BAC	2264909.0000
BAC	2264909.0000
BAC	2129046.0000
BAC	2129046.0000
BAC	2209974.0000
BAC	2209974.0000
BAC	2102273.0000
BAC	2102273.0000
NCR	4255.0000
NCR	4094.0000
NCR	4361.0000
NCR	5591.0000
NCR	6371.0000
NCR	8108.0000
NIPNY	31064.4240
NIPNY	31452.2910
NIPNY	31765.7200
NIPNY	31034.7050
NL	419.5360
NL	402.9910
NL	553.7250
NL	761.2420
NL	680.7820
NL	685.8250
NRTI	0.7190
NRTI	0.2840
NRTI	0.4130
NRTI	0.4020
NRTI	2.7520
NRTI	6.0780
BMRA	5.1520
BMRA	5.0150
BMRA	4.9550
BMRA	5.5710
BMRA	6.3950
BMRA	6.4700
NANO	123.8540
NANO	147.4700
NANO	219.8960
NANO	267.2210
NANO	259.4540
NANO	262.8340
NSSC	76.7230
NSSC	81.5860
NSSC	73.6680
NSSC	68.7950
NSSC	64.7500
NSSC	63.9030
NAFC	954.9520
NAFC	999.5360
NAFC	1050.6750
NAFC	1073.7680
NAFC	1003.6170
NSHA	100.2030
MRNA	13.1370
MRNA	7.2290
MRNA	29.4430
MRNA	11.7500
MRNA	7.4530
MRNA	7.7420
NATH	49.8240
NATH	53.3740
NATH	52.9580
NATH	44.5200
NATH	49.6620
NATH	56.1350
NFG	4130.1870
NFG	4769.1290
NFG	5105.6250
NFG	5284.7420
NFG	5935.1420
NFG	6218.3470
NHC	777.2960
NHC	788.5320
NHC	829.0150
NHC	865.6720
NHC	920.1810
NHC	980.7250
THC	8174.0000
THC	7953.0000
THC	8500.0000
THC	8462.0000
THC	9044.0000
THC	16130.0000
GPX	135.8400
GPX	156.7010
GPX	183.1960
GPX	211.5760
GPX	244.4340
GPX	280.1560
0738B	839.5150
0738B	829.3240
0738B	825.2280
0738B	848.7280
0738B	1169.7820
0738B	1205.1120
NPK	365.8830
NPK	402.4050
NPK	415.1330
NPK	411.6410
NPK	353.9120
NPK	393.5400
7252B	20982.7050
7252B	20143.2150
7252B	20561.6220
7252B	19951.3350
7252B	22071.6510
7252B	22232.7430
HLNFF	339.4190
HLNFF	304.2470
HLNFF	316.3920
HLNFF	690.5350
HLNFF	628.6320
HLNFF	719.5460
NSM.2	1963.3000
NSM.2	2274.8000
NSM.2	2395.3000
NTSC	106.5220
NTSC	110.0010
NTSC	129.3260
NTSC	152.7030
NTSC	164.6290
0170A	1936.3580
0170A	1960.2210
0170A	2200.7680
0170A	5095.5560
0170A	5057.2470
0170A	5073.3160
NATR	164.2760
NATR	164.8560
NATR	159.4150
NATR	175.8110
NATR	193.9190
NATR	199.6120
NVE	11345.9800
NVE	11413.4630
NVE	11669.6680
NVE	11635.1280
NVE	11984.1360
CRMZ	7.4510
CRMZ	9.4570
CRMZ	11.3100
CRMZ	12.5710
CRMZ	12.7100
CRMZ	12.7370
NJR	2625.3920
NJR	2321.0300
NJR	2563.1330
NJR	2649.4440
NJR	2770.0050
NJR	3004.7830
ETR3	1003.5350
ETR3	1001.0760
ETR3	853.5480
ETR3	806.0350
ETR3	881.7890
ETR3	888.7960
NULM	130.5940
NULM	124.2350
NULM	120.4370
NULM	117.6910
NULM	128.6080
NULM	122.8800
NYT	3401.6800
NYT	3088.5570
NYT	3285.7410
NYT	2883.4500
NYT	2806.3350
NYT	2572.5520
NWL	6792.5000
NWL	6423.9000
NWL	6405.3000
NWL	6160.9000
NWL	6222.0000
NWL	6069.7000
NEM	15839.0000
NEM	22299.0000
NEM	25663.0000
NEM	27474.0000
NEM	29650.0000
NEM	24764.0000
NR	713.6790
NR	585.1140
NR	737.3420
NR	886.8370
NR	994.5410
NR	968.4170
NEWP	519.1710
NEWP	493.4070
NEWP	556.3900
NEWP	764.0690
NEWP	620.9610
NEWP	565.2290
GAS.2	4784.0000
GAS.2	4435.7000
GAS.2	4496.5000
NKE	13249.6000
NKE	14419.3000
NKE	14998.0000
NKE	15465.0000
NKE	17584.0000
NKE	18594.0000
NTT	189575.2700
NTT	202773.6080
NTT	237621.9900
NTT	235283.3270
NTT	208726.5190
NTT	196979.5000
NOBH	45.1310
NOBH	42.0730
NOBH	41.7600
NOBH	35.9930
NOBH	35.6700
NOBH	37.1510
NBL	12384.0000
NBL	11807.0000
NBL	13282.0000
NBL	16444.0000
NBL	17554.0000
NBL	19642.0000
NROM	17.2780
NROM	16.6820
NROM	16.8950
NROM	17.2240
NROM	17.1610
NROM	16.3740
NRDSQ	67.6070
NRDSQ	62.2060
NRDSQ	63.6040
NRDSQ	56.1400
NRDSQ	51.0050
NDSN	1166.6690
NDSN	890.6740
NDSN	986.3540
NDSN	1304.4500
NDSN	1829.5150
NDSN	2042.2890
JWN	5661.0000
JWN	6579.0000
JWN	7462.0000
JWN	8491.0000
JWN	8089.0000
JWN	8574.0000
NSC	26297.0000
NSC	27369.0000
NSC	28199.0000
NSC	28538.0000
NSC	30342.0000
NSC	32483.0000
NABI.1	144.1490
NABI.1	131.3170
NABI.1	113.8710
NABI.1	97.9650
NC	1687.9000
NC	1488.7000
NC	1658.3000
NC	1801.4000
NC	776.3000
NC	809.9560
MOV	563.9900
MOV	469.3770
MOV	442.1080
MOV	506.0430
MOV	526.3620
MOV	578.6100
NRT	9.5250
NRT	3.5860
NRT	5.2120
NRT	5.9720
NRT	4.7780
NRT	4.9180
PGL2	483.6000
PGL2	453.7000
PGL2	441.5000
PGL2	427.6000
PGL2	436.2000
PGL2	453.9000
ES	13988.4800
ES	14057.6790
ES	14522.0420
ES	15647.0660
ES	28302.8240
ES	27795.5370
GAS1	4152.3000
GAS1	3829.7000
GAS1	3854.9000
GAS1	3948.0000
NI	20032.2000
NI	19271.7000
NI	19938.8000
NI	20708.3000
NI	21844.7000
NI	22653.9000
XEL	24958.4950
XEL	25488.4280
XEL	27387.6900
XEL	29497.2670
XEL	31140.6860
XEL	33907.4900
XEL1	1413.6730
XEL1	1471.7110
XEL1	1526.5280
XEL1	1611.4710
XEL1	1711.0850
XEL1	1879.3930
NRTLQ	8837.0000
NRTLQ	6688.0000
NRTLQ	4516.0000
NRTLQ	8628.0000
NTRS	82053.6000
NTRS	82053.6000
NTRS	82141.5000
NTRS	82141.5000
NTRS	83843.9000
NTRS	83843.9000
NTRS	100223.7000
NTRS	100223.7000
NTRS	97463.8000
NTRS	97463.8000
NTRS	102947.3000
NTRS	102947.3000
NXG	591.6290
NXG	741.6790
NXG	905.4840
NOC	30197.0000
NOC	30252.0000
NOC	31421.0000
NOC	25411.0000
NOC	26543.0000
NOC	26381.0000
TEX	5445.4000
TEX	5713.8000
TEX	5516.4000
TEX	7050.7000
TEX	6746.2000
TEX	6536.7000
NWN	2378.1520
NWN	2399.2520
NWN	2616.6160
NWN	2746.5740
NWN	2818.7530
NWN	2970.9110
WMB2	2082.1720
WMB2	2081.2770
WMB2	2126.4500
WMB2	2171.7810
WMB2	2167.6120
WMB2	2270.0940
BVII	6.3140
BVII	8.8770
BVII	9.2380
BVII	6.0030
BVII	9.2110
BVII	7.2110
NWE	2762.0370
NWE	2795.1320
NWE	3037.6690
NWE	3210.4380
NWE	3485.5330
NWE	3715.2600
WFC	1309639.0000
WFC	1309639.0000
WFC	1243646.0000
WFC	1243646.0000
WFC	1258128.0000
WFC	1258128.0000
WFC	1313867.0000
WFC	1313867.0000
WFC	1422968.0000
WFC	1422968.0000
WFC	1527015.0000
WFC	1527015.0000
NCX	4034.0000
NUHC	251.3550
NUHC	276.1440
NVO	9459.0350
NVO	10545.9660
NVO	10928.9290
NVO	11290.5080
NVO	11609.4760
NVO	12996.2490
NUE	13874.4430
NUE	12571.9040
NUE	13921.9100
NUE	14570.3500
NUE	14152.0590
NUE	15203.2830
SUR	1565.5190
SUR	1565.5190
SUR	1709.0350
SUR	1709.0350
SUR	1837.7340
SUR	1837.7340
USAE	2.0920
USAE	5.4430
HZHI	0.0230
HZHI	0.0010
HZHI	0.1500
OICO	21.6040
OICO	20.5870
OPST	10.4010
OPST	10.4760
OPST	11.2250
OPST	12.0240
OPST	13.2120
OPST	13.5690
NEWT	169.5270
NEWT	136.0820
NEWT	165.0150
NEWT	132.0100
NEWT	152.7420
NEWT	198.6120
OAKR	7.8780
OAKR	7.0430
OXY	41537.0000
OXY	44229.0000
OXY	52432.0000
OXY	60044.0000
OXY	64210.0000
OXY	69443.0000
OCENY	3235.5590
OCENY	3309.4460
OCENY	2841.8060
OCENY	2684.8290
OBCI	16.6300
OBCI	15.9920
OBCI	17.6820
OBCI	19.8790
OBCI	21.0100
OBCI	22.2430
OII	1670.0200
OII	1880.2870
OII	2030.5060
OII	2400.5440
OII	2768.1180
OII	3128.5000
OCEX	0.2390
OCEX	0.1360
ITI	76.0660
ITI	74.6620
ITI	70.6050
ITI	69.7400
ITI	69.5110
ITI	70.6070
BRS	2335.2730
BRS	2494.6200
BRS	2662.6140
BRS	2740.3630
BRS	2950.6920
BRS	3398.2570
FE	33521.0000
FE	34304.0000
FE	34805.0000
FE	47326.0000
FE	50406.0000
FE	50424.0000
ZZ	920.8740
ZZ	1015.4700
ZZ	936.7570
ZZ	919.1940
ZZ	1005.3450
AEP5	8003.8260
AEP5	9039.1390
AEP5	8747.3270
AEP5	13024.2530
AEP5	12985.6090
AEP5	7161.5580
ODC	148.9880
ODC	149.2610
ODC	153.9820
ODC	173.3930
ODC	174.2670
ODC	183.5590
OGE	6518.5000
OGE	7266.7000
OGE	7669.1000
OGE	8906.0000
OGE	9922.2000
OGE	9134.7000
OLN	1741.7000
OLN	1932.0000
OLN	2048.7000
OLN	2449.6000
OLN	2777.7000
OLN	2802.9000
OCR	7459.7180
OCR	7324.1040
OCR	7363.4130
OCR	7193.1100
OCR	6989.2640
OCR	6691.8460
OSI.3
OLP	429.1050
OLP	429.1050
OLP	408.6860
OLP	408.6860
OLP	444.6230
OLP	444.6230
OLP	460.7360
OLP	460.7360
OLP	481.1660
OLP	481.1660
OLP	571.8980
OLP	571.8980
OKE	13126.0620
OKE	12827.6830
OKE	12499.1750
OKE	13696.6350
OKE	15855.2750
OKE	17707.5580
OPTC	47.1480
OPTC	41.1880
ORBK	634.8610
ORBK	605.7620
ORBK	628.3410
ORBK	747.4830
ORBK	653.3180
ORBK	636.5820
ED2	2162.0000
ED2	2187.0000
ED2	2337.0000
ED2	2486.0000
ED2	2671.0000
ED2	2548.0000
ORBT	30.0000
ORBT	26.9210
ORBT	24.3790
ORBT	25.4110
ORBT	24.9760
ORBT	19.7310
REON
REON	1.7170
OTTR	1692.5870
OTTR	1754.6780
OTTR	1770.5550
OTTR	1700.5220
OTTR	1602.3370
OTTR	1596.0190
OSG	3890.0610
OSG	4208.4410
OSG	4241.1030
OSG	4034.3490
OSG	4043.5350
OSG	3644.4940
OMI	1776.1900
OMI	1747.0880
OMI	1822.0390
OMI	1946.8150
OMI	2207.7010
OMI	2324.0420
OC	7217.0000
OC	7167.0000
OC	7158.0000
OC	7527.0000
OC	7568.0000
OC	7647.0000
OI	7976.5000
OI	8727.4000
OI	9754.0000
OI	8926.0000
OI	8598.0000
OI	8419.0000
OXM	473.4940
OXM	425.1740
OXM	558.4710
OXM	509.2070
OXM	556.0700
OXM	627.3050
PFIN	70.4720
PFIN	69.4180
PFIN	48.8950
PFIN	46.5860
PFIN	55.1570
PFIN	53.2410
PHH	8273.0000
PHH	8273.0000
PHH	8123.0000
PHH	8123.0000
PHH	11270.0000
PHH	11270.0000
PHH	9777.0000
PHH	9777.0000
PHH	9603.0000
PHH	9603.0000
PHH	8848.0000
PHH	8848.0000
PNC	291081.0000
PNC	291081.0000
PNC	269863.0000
PNC	269863.0000
PNC	264284.0000
PNC	264284.0000
PNC	271205.0000
PNC	271205.0000
PNC	305107.0000
PNC	305107.0000
PNC	320296.0000
PNC	320296.0000
PPG	14698.0000
PPG	14240.0000
PPG	14975.0000
PPG	14382.0000
PPG	15878.0000
PPG	15863.0000
PCAR	16249.8000
PCAR	14569.0000
PCAR	14234.1000
PCAR	17172.7000
PCAR	18627.8000
PCAR	20725.5000
PCG	40860.0000
PCG	42945.0000
PCG	46025.0000
PCG	49750.0000
PCG	52449.0000
PCG	55605.0000
UWN	42.0550
UWN	42.4710
UWN	49.0200
UWN	49.1730
UWN	46.5240
UWN	44.8070
SRE	26400.0000
SRE	28512.0000
SRE	30283.0000
SRE	33356.0000
SRE	36499.0000
SRE	37244.0000
MEC2	17167.0000
MEC2	18966.0000
MEC2	20146.0000
MEC2	21106.0000
MEC2	21728.0000
MEC2	21659.0000
PLL	2956.7460
PLL	2840.8120
PLL	2999.2120
PLL	3232.4160
PLL	3347.8920
PLL	3472.8390
SMM
SMM
PEL1	4253.9870
PEL1	4524.3970
PEL1	4538.9290
PEL1	4675.0370
PEL1	7050.0000
PEL1	6072.0000
7259B	752.7430
7259B	723.8270
7259B	783.2320
7259B	1231.4530
7259B
7259B	2637.5690
PAR	153.9880
PAR	136.1030
PAR	144.2850
PAR	115.9430
PAR	123.7650
PAR	117.5080
PDI
PDI
PARF	20.5540
PARF	19.9460
PARF	20.6400
PARF	22.1610
PARF	22.8890
